0.0175001;5029.2;0.0175001;262923;0.0175;201674;0.0175;2.4982E+06
0.01775;5118.35;0.01775;268043;0.0177502;207268;0.0177502;2.55364E+06
0.0180002;5209.19;0.0180002;273162;0.0180003;212412;0.0180003;2.60964E+06
0.0182502;5302.05;0.0182502;278272;0.0182501;217413;0.0182501;2.66613E+06
0.0185001;5385.5;0.0185001;283379;0.0185001;222005;0.0185001;2.72329E+06
0.0187501;5465.63;0.0187501;288476;0.01875;226983;0.01875;2.78046E+06
0.019;5551.03;0.019;293568;0.0190002;231802;0.0190002;2.83755E+06
0.0192501;5635.98;0.0192501;298655;0.0192503;235861;0.0192503;2.89504E+06
0.0195;5724.93;0.0195;303732;0.0195003;239906;0.0195003;2.95308E+06
0.0197501;5808.34;0.0197501;308792;0.0197501;244131;0.0197501;3.01111E+06
0.0200001;5899.56;0.0200001;313846;0.0200002;248398;0.0200002;3.06908E+06
0.0202502;5983.93;0.0202502;318905;0.02025;252774;0.02025;3.12664E+06
0.0205;6059.77;0.0205;323989;0.0205;257160;0.0205;3.18338E+06
0.0207501;6146.62;0.0207501;329108;0.02075;261766;0.02075;3.2399E+06
0.0210001;6258.56;0.0210001;334258;0.0210001;266004;0.0210001;3.29492E+06
0.0212501;6371.76;0.0212501;339403;0.0212503;270816;0.0212503;3.35082E+06
0.0215001;6470.34;0.0215001;344527;0.0215002;275520;0.0215002;3.40642E+06
0.0217501;6581.7;0.0217501;349641;0.0217503;280159;0.0217503;3.46135E+06
0.0220002;6711.96;0.0220002;354748;0.0220001;284937;0.0220001;3.51593E+06
0.0222501;6827.85;0.0222501;359815;0.0222501;289703;0.0222501;3.57045E+06
0.0225002;6939.51;0.0225002;364862;0.0225003;294584;0.0225003;3.62425E+06
0.0227502;7060.13;0.0227502;369882;0.0227501;298990;0.0227501;3.6772E+06
0.0230001;7188.91;0.0230001;374890;0.0230003;303137;0.0230003;3.72991E+06
0.02325;7299.49;0.02325;379867;0.0232502;307418;0.0232502;3.78213E+06
0.0235;7400.35;0.0235;384839;0.0235003;311485;0.0235003;3.83355E+06
0.0237502;7493.44;0.0237502;389843;0.0237503;315477;0.0237503;3.88417E+06
0.0240002;7584.82;0.0240002;394863;0.0240003;319140;0.0240003;3.93433E+06
0.0242501;7680.02;0.0242501;399896;0.0242502;322647;0.0242502;3.984E+06
0.0245001;7777.78;0.0245001;404940;0.0245002;326157;0.0245002;4.03335E+06
0.0247501;7860.77;0.0247501;409999;0.02475;329802;0.02475;4.08183E+06
0.025;7935.89;0.025;415082;0.0250001;333540;0.0250001;4.1299E+06
0.0252501;8016.88;0.0252501;420199;0.0252502;337190;0.0252502;4.17692E+06
0.0255;8099.32;0.0255;425332;0.0255003;340873;0.0255003;4.2231E+06
0.02575;8180.6;0.02575;430472;0.0257501;344466;0.0257501;4.26908E+06
0.026;8264.85;0.026;435625;0.0260001;348168;0.0260001;4.31484E+06
0.0262502;8356.05;0.0262502;440782;0.0262502;351730;0.0262502;4.36034E+06
0.0265002;8454.21;0.0265002;445922;0.0265001;355282;0.0265001;4.40577E+06
0.0267501;8548.45;0.0267501;451037;0.0267502;358885;0.0267502;4.45035E+06
0.0270001;8647.36;0.0270001;456132;0.0270002;362509;0.0270002;4.49413E+06
0.02725;8743.52;0.02725;461209;0.0272502;366179;0.0272502;4.5373E+06
0.0275001;8839.21;0.0275001;466275;0.0275002;369804;0.0275002;4.58037E+06
0.02775;8934.92;0.02775;471322;0.0277502;373542;0.0277502;4.62285E+06
0.0280001;9033.65;0.0280001;476365;0.0280002;377302;0.0280002;4.66525E+06
0.0282502;9133.37;0.0282502;481397;0.0282502;380639;0.0282502;4.70687E+06
0.0285;9235;0.0285;486404;0.0285;384676;0.0285;4.74786E+06
0.0287502;9338.27;0.0287502;491404;0.02875;388382;0.02875;4.78866E+06
0.029;9443.56;0.029;496381;0.0290003;392166;0.0290003;4.82895E+06
0.0292502;9550.94;0.0292502;501345;0.0292502;396103;0.0292502;4.86896E+06
0.0295001;9657.09;0.0295001;506285;0.0295001;400067;0.0295001;4.90878E+06
0.0297501;9766.9;0.0297501;511210;0.0297503;404024;0.0297503;4.94816E+06
0.0300002;9878.79;0.0300002;516118;0.0300001;407500;0.0300001;4.98685E+06
0.0302502;9989.83;0.0302502;521007;0.0302503;411215;0.0302503;5.02612E+06
0.0305001;10101.3;0.0305001;525873;0.0305001;414846;0.0305001;5.06586E+06
0.0307501;10216.1;0.0307501;530726;0.0307504;418540;0.0307504;5.10587E+06
0.0310001;10322.6;0.0310001;535567;0.0310003;422331;0.0310003;5.14551E+06
0.0312501;10432.5;0.0312501;540399;0.0312504;426210;0.0312504;5.18473E+06
0.0315001;10544.1;0.0315001;545221;0.0315003;430057;0.0315003;5.2235E+06
0.0317502;10659.5;0.0317502;550036;0.0317502;433776;0.0317502;5.26197E+06
0.0320001;10774;0.0320001;554832;0.0320004;437012;0.0320004;5.30094E+06
0.0322502;10891.6;0.0322502;559618;0.0322501;439902;0.0322501;5.341E+06
