*time,DMM,FKN
0.00180018972605,0.403813630342,0.402944580078
0.0018500458682,0.434324026108,1.4318359375
0.00190009304788,0.465728312731,1.86711657715
0.00195013848133,0.497831225395,2.06421386719
0.00200018147007,0.530551731586,2.07185400391
0.00205002981238,0.563680171967,1.88710461426
0.00210006651469,0.59739112854,1.2726953125
0.00215010112152,0.631480753422,0.99858996582
0.00220013596117,0.665875673294,1.39473291016
0.00225017336197,0.700507164001,2.10739428711
0.0023000233341,0.735178768635,2.50775292969
0.00235006795265,0.770100176334,2.71765795898
0.00240011373535,0.80509018898,3.22500097656
0.00245015928522,0.84011220932,2.94662817383
0.00250001205131,0.87500846386,2.11032592773
0.00255005387589,0.910037755966,1.20170019531
0.00260009244084,0.945064663887,1.0187411499
0.00265012914315,0.98009032011,0.991621459961
0.00270016607828,1.01511621475,1.00045263672
0.00275001325645,1.05000936985,1.31775646973
0.00280005368404,1.08503770828,2.70335839844
0.00285009364597,1.12006568909,4.01267749023
0.00290013034828,1.15509128571,3.94899023438
0.00295016192831,1.19011342525,3.41638867188
0.00300018605776,1.2251303196,3.2859621582
0.0030500118155,1.26000833511,3.07989038086
0.0031000263989,1.29501843452,2.61396630859
0.00315004005097,1.3300280571,2.75079516602
0.00320005300455,1.36503708363,4.43992724609
0.00325006479397,1.40004527569,6.34012158203
0.00330007611774,1.43505334854,7.15256494141
0.00335008860566,1.47006201744,7.34284814453
0.00340009923093,1.50506949425,7.50200927734
0.00345010519959,1.5400737524,7.24343310547
0.00350010488182,1.57507348061,7.40190283203
0.00355009897612,1.6100692749,7.88135839844
0.0036000884138,1.64506185055,8.5621015625
0.00365007505752,1.68005251884,9.54964648437
0.00370006239973,1.71504366398,10.8607626953
0.00375005090609,1.75003564358,11.8469873047
0.00380004104227,1.78502881527,13.4861474609
0.00385002978146,1.82002091408,14.9981884766
0.00390010792762,1.85507559776,15.4893310547
0.00395018141717,1.8901270628,15.5367646484
0.00400005513802,1.92503845692,15.9455478516
0.00405015377328,1.96010768414,16.1411015625
0.00410006660968,1.9950466156,16.0474023438
0.00415002182126,2.03001523018,16.1727285156
0.00420017028227,2.06511926651,16.40009375
0.00425012921914,2.10009050369,16.2478066406
0.00430009048432,2.13506340981,15.7022783203
0.00435005361214,2.17003774643,15.1537841797
0.00440001720563,2.20501208305,15.4553515625
0.00445017078891,2.24011945724,15.4480488281
0.00450013065711,2.2750916481,15.1413808594
0.00455011660233,2.31008172035,14.1907451172
0.0046001705341,2.3451192379,13.9011328125
0.00465016718954,2.38011693954,14.3302958984
0.00470012612641,2.41508841515,15.1205400391
0.00475014653057,2.45010256767,15.2363212891
0.00480008451268,2.4850590229,17.7051152344
0.00485002249479,2.52001595497,20.0276679687
0.00490015093237,2.55510592461,21.4788710938
0.00495008798316,2.59006166458,22.1631191406
0.00500001106411,2.62500786781,23.1232832031
0.00505012180656,2.66008520126,24.0322695313
0.00510017760098,2.69512438774,23.7422558594
0.00515004387125,2.73003053665,22.72009375
0.00520020211115,2.76514148712,22.43740625
0.00525004090741,2.80002856255,23.5833769531
0.00530012557283,2.8350880146,23.1481855469
0.00535002117977,2.87001490593,21.9649023438
0.00540011003613,2.90507721901,21.9353867187
0.0054500871338,2.94006085396,21.8392988281
0.00550006749108,2.97504711151,21.4473066406
0.00555015867576,3.01011109352,21.5740527344
0.00560011900961,3.04508328438,22.5373769531
0.00565017340705,3.08012127876,23.3403300781
0.00570022175089,3.11515522003,23.8412480469
0.00575018534437,3.15012955666,24.5970078125
0.00580002041534,3.18501424789,25.5822011719
0.00585004780442,3.22003340721,26.7280839844
0.00590007891878,3.25505518913,27.7127871094
0.00595011003315,3.29007720947,28.3624628906
0.00600013835356,3.32509684563,27.7984609375
0.00605017226189,3.3601205349,27.1855800781
0.00610002037138,3.39501428604,26.8931152344
0.00615003192797,3.4300224781,26.8557636719
0.00620005559176,3.46503901482,26.5582578125
0.00625017518178,3.50012254715,26.2644199219
0.00630000606179,3.53500413895,25.9002011719
0.00635011307895,3.57007908821,25.0865976562
0.00640013208613,3.60509252548,25.4949003906
0.00645017111674,3.64011979103,26.5253554687
0.00650008115917,3.67505693436,26.7187246094
0.006550102029,3.7100713253,26.4589394531
0.00660009030253,3.7450633049,26.694375
0.00665006740019,3.78004693985,27.2412363281
0.00670004310086,3.81503009796,26.9890410156
0.00675003742799,3.85002613068,26.3788300781
0.00680001359433,3.88500976562,26.2788378906
0.00685018487275,3.92012953758,26.9426210937
0.00690016848966,3.9551179409,26.7527421875
0.00695015164092,3.9901061058,26.5660410156
0.00700013246387,4.02509260178,26.5135820312
0.00705011002719,4.06007671356,26.6521191406
0.00710008386523,4.095058918,26.0557792969
0.00715005537495,4.13003873825,25.894703125
0.00720003992319,4.16502809525,25.756140625
0.00725003657863,4.20002555847,25.9514414063
0.0073000038974,4.23500299454,26.1363808594
0.00735015049577,4.27010536194,26.0251074219
0.00740012014285,4.30508422852,26.1739003906
0.00745008233935,4.34005784988,26.1999257812
0.00750004593283,4.37503194809,26.2298613281
0.00755001790822,4.41001224518,26.2555078125
0.00760017056018,4.44511938095,26.1473710937
0.00765013415366,4.48009395599,26.1060839844
0.00770011218265,4.51507854462,26.419453125
0.00775007531047,4.55005264282,26.4005683594
0.00780003797263,4.58502674103,26.1815996094
0.00785000063479,4.6200003624,25.9734726562
0.00790016259998,4.65511369705,26.0774628906
0.00795012526214,4.69008779526,25.9130429687
0.00800008978695,4.72506284714,25.5771210938
0.00805005431175,4.76003789902,25.9334570313
0.00810001883656,4.7950129509,25.9435019531
0.00815017335117,4.83012151718,25.6446621094
0.00820013694465,4.86509561539,25.5370214844
0.00825012195855,4.90008497238,25.7141953125
0.00830002408475,4.93501710892,25.8343867188
0.00835020188242,4.97014141083,25.6445996094
0.0084000248462,5.00501775742,25.4027792969
0.0084501421079,5.04009914398,25.438875
0.00850007776171,5.0750541687,25.4969785156
0.00855001434684,5.11001014709,25.4961933594
0.00860014371574,5.14510059357,25.6115644531
0.00865008495748,5.18005943298,26.0813125
0.00870002806187,5.21501970291,26.315703125
0.00875016395003,5.25011444092,26.1207949219
0.00880010798573,5.28507566452,25.7379941406
0.00885005109012,5.32003593445,25.0658554688
0.00890018325299,5.35512828827,25.1837929688
0.00895012356341,5.39008665085,25.3873183594
0.00900006480515,5.42504549026,25.447328125
0.00905000418425,5.46000337601,25.4639453125
0.00910013355315,5.49509334564,25.929390625
0.00915007479489,5.53005218506,26.1317988281
0.00920003745705,5.5650267601,26.1732929688
0.00925000198185,5.60000181198,26.0484707031
0.00930002145469,5.635014534,26.0903417969
0.00935006793588,5.67004728317,25.847796875
0.00940011162311,5.705078125,25.5284433594
0.00945017021149,5.74011898041,26.0973984375
0.00950012914836,5.77509069443,27.1186269531
0.00955007877201,5.81005525589,27.6770917969
0.00960017368197,5.84512138367,27.8521074219
0.00965007673949,5.8800535202,27.9077011719
0.00970018375665,5.91512870789,27.8789882812
0.00975014362484,5.95010089874,27.6936328125
0.00980010256171,5.98507213593,27.3900019531
0.0098502477631,6.02017307281,26.9794921875
0.009900059551,6.05504179001,27.0941230469
0.00995010323822,6.09007263184,27.3499921875
